71.5,51.509254,-0.16102199,-0.97939695,-0.02060733,182.91585
72,51.50925,-0.16102183,-0.75366253,0.015499605,178.20828
72.5,51.509248,-0.16102165,-0.49450663,0.010463675,175.69024
73,51.509246,-0.16102164,-0.26420284,0.0067306106,178.32719
73.5,51.509245,-0.16102111,-0.21275404,0.083596177,163.62682
74,51.509244,-0.16102013,-0.21787852,0.11814214,147.87833
74.5,51.509243,-0.16101898,-0.15683489,0.15633272,134.96254
75,51.509242,-0.16101746,-0.14134689,0.25258051,118.84645
75.5,51.509242,-0.16101543,-0.043627369,0.241552,101.83943
76,51.509242,-0.16101371,0.018144556,0.26171633,89.307972
76.5,51.509242,-0.16101212,0.064016229,0.23262202,76.249354
77,51.509243,-0.16101056,0.13178033,0.23110698,60.876642
77.5,51.509243,-0.16100911,0.16138419,0.18381914,43.873624
78,51.509244,-0.16100778,0.2143605,0.15618145,28.391988
78.5,51.509245,-0.16100679,0.22017277,0.065104091,15.899542
79,51.509246,-0.16100645,0.22979808,-0.0011011626,1.8781198
79.5,51.509248,-0.16100626,0.49711293,-0.0008417159,1.1782306
80,51.50925,-0.16100643,0.74665757,-0.01120927,-1.2472606
80.5,51.509254,-0.16100659,1.0047624,0.005246934,-1.4700017
81,51.509259,-0.1610069,1.2427863,-0.042467568,0.34898856
81.5,51.509265,-0.1610072,1.2424787,-0.025056253,0.0073757395
82,51.509271,-0.16100757,1.2601361,-0.021617001,1.1924669
82.5,51.509276,-0.1610077,1.2695162,-0.020157531,0.2499685
83,51.509282,-0.16100756,1.2551782,-0.0013703626,-3.5637755
83.5,51.509288,-0.16100764,1.2362262,0.0043185329,-1.1996405
84,51.509293,-0.16100786,1.2709932,-0.047427116,2.0835477
84.5,51.509299,-0.16100803,1.2586479,-0.028244823,0.20656115
85,51.509305,-0.16100828,1.2621734,0.0040095537,0.51722814
85.5,51.50931,-0.16100828,1.2441741,0.023040167,-1.3997798
86,51.509316,-0.16100814,1.2513353,0.027741172,-0.3132571
86.5,51.509322,-0.16100796,1.2349844,0.015807167,2.7903974
87,51.509327,-0.16100795,1.2207842,-0.008744322,-3.7678328
87.5,51.509333,-0.16100822,1.2487646,-0.061106835,-1.2011686
88,51.509338,-0.16100862,1.2673255,-0.037508811,2.1227827
88.5,51.509344,-0.16100896,1.2466707,-0.036007215,1.9338712
89,51.50935,-0.16100916,1.2664816,-0.0086529668,-1.0298673
89.5,51.509355,-0.16100904,1.2560505,-0.025968361,-0.52262702
90,51.509361,-0.16100897,1.2403962,0.026603916,1.9366045
90.5,51.509367,-0.16100883,1.239551,-0.017026069,1.563287
91,51.509372,-0.16100891,1.263805,0.0031046709,-2.5992304
91.5,51.509378,-0.16100892,1.2336823,-0.035036956,-0.4948966
92,51.509383,-0.16100904,1.2426924,0.00062903746,-2.677899
92.5,51.509389,-0.16100931,1.2417553,-0.034799017,-0.25720206
93,51.509395,-0.16100946,1.2459006,-0.013676252,-1.8166893
93.5,51.5094,-0.16100957,1.2434803,0.0041398153,-0.07841025
94,51.509406,-0.16100923,1.2759969,0.023647895,4.0265281
94.5,51.509412,-0.16100905,1.2428992,0.0078866542,1.080755
95,51.509417,-0.16100871,1.2481651,0.051490392,1.0751033
95.5,51.509423,-0.16100858,1.2631564,-0.014521276,-2.5899719
96,51.509429,-0.16100865,1.2287757,-0.01169309,-1.3589055
96.5,51.509434,-0.16100849,1.2453574,0.021834295,0.54893613
97,51.50944,-0.16100805,1.2375448,0.028306575,3.6382203
97.5,51.509445,-0.16100784,1.2931511,0.0080004693,2.1981372
98,51.509451,-0.16100786,1.2566391,0.023696828,1.7174884
98.5,51.509457,-0.16100763,1.2283864,0.024584779,1.484271
99,51.509462,-0.16100748,1.2328267,0.053183397,2.0629786
99.5,51.509468,-0.16100722,1.2353998,0.054007501,0.19487091
100,51.509473,-0.16100722,1.2587059,-0.016818684,-1.983343
100.5,51.509479,-0.16100713,1.2410476,0.021675837,0.68520346
101,51.509485,-0.16100718,1.2477561,-0.029837276,-0.19140624
101.5,51.50949,-0.16100744,1.222505,0.011005734,1.2549425
102,51.509496,-0.16100765,1.2444631,0.0087664603,1.6134079
102.5,51.509501,-0.16100779,1.2706647,-0.016585829,-2.9113976
103,51.509507,-0.16100758,1.23941,0.049505313,0.96362002
103.5,51.509512,-0.16100779,1.2742875,-0.027558181,-3.0445565
104,51.509518,-0.16100793,1.26677,-0.03206847,-1.9318598
104.5,51.509524,-0.16100801,1.2211908,-0.02979761,-2.6503586
105,51.509529,-0.16100802,1.2567251,-0.029509037,-0.38486722
105.5,51.509535,-0.16100841,1.2717438,-0.032933129,-1.9963928
106,51.50954,-0.1610083,1.2634589,-0.0027611291,-1.1834884
106.5,51.509546,-0.16100828,1.2408867,-0.0066092923,-1.5282569
107,51.509552,-0.16100801,1.23615,0.0023520806,1.2254559
107.5,51.509557,-0.16100802,1.2662412,0.011171447,-2.8420298
108,51.509563,-0.16100792,1.2667225,0.0040831153,-1.7640786
108.5,51.509569,-0.16100794,1.2814489,-0.014564804,-4.5108318
109,51.509574,-0.16100841,1.2691337,-0.015995811,-3.8944586
109.5,51.50958,-0.16100849,1.256663,-0.0067403271,-0.43263172
110,51.509586,-0.16100866,1.2788865,-0.044648491,-0.015176939
110.5,51.509591,-0.16100882,1.0259383,-0.020870901,0.34908037
111,51.509595,-0.16100906,0.76827614,-0.012564385,-1.960271
111.5,51.509598,-0.16100919,0.49996813,0.00077265519,-5.3693853
112,51.509599,-0.16100931,0.24645041,-0.012991042,-2.3177734
112.5,51.509601,-0.16100913,0.21604184,0.064194848,12.48868
113,51.509602,-0.16100839,0.21967546,0.15345117,29.723894
113.5,51.509602,-0.16100689,0.12467939,0.20658423,46.646285
114,51.509603,-0.16100546,0.1311969,0.18618919,65.268681
114.5,51.509603,-0.16100388,0.05085483,0.25596079,73.824297
115,51.509603,-0.16100204,-0.017310178,0.25879427,90.67347
115.5,51.509603,-0.16100048,-0.063161679,0.22150757,104.03174
116,51.509603,-0.16099889,-0.12216978,0.20798141,118.37358
116.5,51.509602,-0.16099749,-0.16621011,0.19563339,133.7516
117,51.509601,-0.16099641,-0.21086423,0.12220075,150.27744
117.5,51.5096,-0.16099592,-0.25657571,0.06526215,163.01339
118,51.509599,-0.16099568,-0.24357794,0.016429774,180.2845
118.5,51.509597,-0.16099568,-0.49821753,0.010445247,179.29659
119,51.509594,-0.16099557,-0.77062111,0.021680885,177.50677
119.5,51.50959,-0.16099546,-1.0035512,0.053720015,176.09623
120,51.509585,-0.16099525,-1.2247884,0.016446494,178.64629
120.5,51.50958,-0.16099515,-1.2532577,0.0034193946,179.6672
121,51.509574,-0.16099527,-1.2595614,-0.013773475,179.53524
121.5,51.509568,-0.16099508,-1.2637126,0.039228385,181.03351
122,51.509563,-0.16099505,-1.2347148,0.013305327,179.51477
122.5,51.509557,-0.16099493,-1.2528444,0.010796899,180.45234
123,51.509552,-0.16099497,-1.2524309,-0.03764123,182.44945
123.5,51.509546,-0.16099528,-1.2384082,-0.014805065,179.64495
124,51.50954,-0.16099558,-1.2619408,-0.019875942,183.23455
124.5,51.509535,-0.16099584,-1.254538,-0.034890089,180.91761
125,51.509529,-0.16099608,-1.2453546,-0.053583905,181.2995
125.5,51.509524,-0.16099616,-1.2537973,-0.012313838,182.94491
126,51.509518,-0.1609962,-1.2515111,0.0052379261,179.11064
126.5,51.509512,-0.16099601,-1.2707213,0.035511564,173.47936
127,51.509507,-0.16099583,-1.2267743,-0.00030883646,178.17977
127.5,51.509501,-0.16099578,-1.2143269,0.020326464,175.41379
128,51.509496,-0.16099571,-1.2331801,-0.0088447518,181.14096
128.5,51.50949,-0.16099558,-1.242511,0.034820953,177.76986
129,51.509484,-0.16099537,-1.2564061,0.0060746328,178.82523
129.5,51.509479,-0.1609954,-1.2255219,-0.018077031,182.23781
130,51.509473,-0.16099541,-1.2678995,-0.01518434,181.16163
130.5,51.509468,-0.16099541,-1.2724948,-0.010459164,180.28627
131,51.509462,-0.16099549,-1.259054,-0.0176269,180.27102
131.5,51.509456,-0.16099575,-1.2430359,-0.019427475,183.09225
132,51.509451,-0.16099575,-1.2672156,-0.0044834353,182.09542
132.5,51.509445,-0.16099573,-1.2427067,0.024183875,181.30482
133,51.509439,-0.16099528,-1.2562791,0.032232763,180.32144
133.5,51.509434,-0.1609951,-1.2475948,0.052516991,180.48024
134,51.509428,-0.16099482,-1.2684468,0.05340415,179.09891
134.5,51.509422,-0.16099457,-1.2298549,0.042202295,176.05359
135,51.509417,-0.1609943,-1.2178939,0.024139195,180.08487
135.5,51.509411,-0.16099431,-1.2394167,-0.0095086539,181.84347
136,51.509406,-0.16099445,-1.2558484,-0.0039447025,180.27612
136.5,51.5094,-0.16099435,-1.2616281,0.01912231,178.21037
137,51.509395,-0.16099414,-1.2538916,0.023083732,180.81084
137.5,51.509389,-0.16099404,-1.2447221,0.022020536,178.10936
138,51.509383,-0.16099385,-1.2287793,0.0079185056,179.65507
138.5,51.509378,-0.16099362,-1.2526161,0.030793284,179.23958
139,51.509372,-0.16099352,-1.2402936,0.030201004,180.84848
139.5,51.509367,-0.16099331,-1.2391829,0.025061449,178.08254
140,51.509361,-0.16099308,-1.27253,0.029010369,179.54763
140.5,51.509355,-0.16099296,-1.2744937,0.025924214,182.07848
141,51.50935,-0.16099285,-1.2376289,0.031157121,177.32702
141.5,51.509344,-0.1609928,-1.2355953,-0.022006195,178.81183
142,51.509339,-0.1609929,-1.267023,-0.0062150915,176.70071
142.5,51.509333,-0.16099266,-1.2615898,0.02212363,178.75134
143,51.509327,-0.16099273,-1.2594365,-0.012519664,181.3298
143.5,51.509322,-0.16099304,-1.2496043,-0.014771412,183.82421
144,51.509316,-0.16099313,-1.2238319,-0.0016032554,180.89976
144.5,51.509311,-0.1609931,-1.2645466,0.011742682,177.6212
145,51.509305,-0.1609928,-1.2450117,0.029067828,177.52762
145.5,51.509299,-0.16099263,-1.2510225,-0.0021682837,179.54039
146,51.509294,-0.16099261,-1.2706437,0.035400152,182.18329
146.5,51.509288,-0.16099256,-1.2495621,-0.015826741,181.32868
147,51.509282,-0.16099254,-1.2259527,0.02117856,180.52296
147.5,51.509277,-0.16099237,-1.2813965,0.01475154,181.12111
148,51.509271,-0.16099222,-1.2578675,0.036948021,180.72474
148.5,51.509265,-0.16099215,-1.2758542,0.010646049,178.88306
149,51.50926,-0.16099219,-1.2694317,0.019561822,180.16166
149.5,51.509254,-0.16099205,-1.0214039,0.009565988,180.66042
150,51.509251,-0.16099191,-0.76175263,0.011342224,179.70822
150.5,51.509248,-0.16099182,-0.49711446,-0.022484985,179.07558
151,51.509246,-0.16099201,-0.25345489,-0.040669823,178.42523
151.5,51.509245,-0.16099202,-0.23145373,0.042155473,165.657
152,51.509244,-0.16099111,-0.20640788,0.14854921,151.39513
152.5,51.509243,-0.1609902,-0.16791735,0.15275216,138.80182
153,51.509242,-0.16098882,-0.12782129,0.21599748,124.63028
153.5,51.509242,-0.16098719,-0.066133861,0.23303484,104.68386
154,51.509242,-0.16098555,-0.0083466659,0.22720862,89.919804
154.5,51.509242,-0.16098389,0.049334105,0.25284072,73.187417
155,51.509242,-0.16098213,0.12265046,0.21670913,61.952103
155.5,51.509243,-0.1609808,0.16374592,0.17424626,43.377385
156,51.509244,-0.16097971,0.21985236,0.12471869,33.463297
156.5,51.509245,-0.16097896,0.2128216,0.064423356,16.585008
157,51.509246,-0.16097864,0.25132697,0.0058184626,-1.9317941
157.5,51.509248,-0.16097862,0.5022826,-0.017740631,1.3179893
158,51.50925,-0.16097864,0.74662368,-0.030039506,0.94390833
158.5,51.509254,-0.16097898,1.0187265,-0.025972837,-2.4053832
159,51.509259,-0.16097909,1.2452817,-0.014246659,0.32711502
159.5,51.509265,-0.16097895,1.2405067,0.00011518961,1.3693781
160,51.509271,-0.16097903,1.2577763,-0.024475083,1.0067317
160.5,51.509276,-0.16097916,1.2562723,0.003360323,-2.824354
161,51.509282,-0.16097916,1.2598396,0.015262796,-0.41187367
161.5,51.509287,-0.16097904,1.2403048,0.017866006,-0.94172427
162,51.509293,-0.16097882,1.2321629,0.018818036,2.7184037
162.5,51.509299,-0.16097872,1.2565272,0.012152572,0.81203239
163,51.509304,-0.16097875,1.2594153,-0.017132161,0.14659874
163.5,51.50931,-0.16097876,1.2386983,0.019806253,0.95025682
164,51.509315,-0.16097866,1.2715126,-0.015228109,-0.20225148
164.5,51.509321,-0.16097863,1.25847,-0.0027670739,4.4540885
165,51.509327,-0.16097859,1.2561476,-0.0029182179,3.146584
165.5,51.509333,-0.16097863,1.2583202,0.0072066281,2.9975836
166,51.509338,-0.1609784,1.2688016,0.023070139,0.66384457
166.5,51.509344,-0.16097833,1.2630174,-7.8499223e-05,0.6412285
167,51.509349,-0.1609783,1.2420369,0.026775663,-0.79500622
167.5,51.509355,-0.16097828,1.2329045,0.0016178394,2.1812129
168,51.509361,-0.16097802,1.2620143,0.013467239,2.9784138
168.5,51.509366,-0.16097816,1.2499884,-0.012286688,1.3069198
169,51.509372,-0.16097825,1.2635695,-0.028712515,-0.60523605
169.5,51.509378,-0.16097828,1.2424233,-0.007846608,1.2572119
170,51.509383,-0.16097847,1.233027,-0.0065875065,-2.5453449
170.5,51.509389,-0.16097851,1.2510985,-0.012487895,-1.5989982
171,51.509394,-0.16097858,1.2242755,-0.0022485071,-0.18864696
171.5,51.5094,-0.16097871,1.2200191,-0.01313854,-0.016787576
172,51.509405,-0.16097871,1.2399375,-0.0057155381,0.5833297
172.5,51.509411,-0.1609788,1.2348737,-0.0003544472,1.5713245
173,51.509417,-0.16097873,1.2292536,0.034673561,0.063576904
173.5,51.509422,-0.16097844,1.2447347,6.5146145e-06,3.3819119
174,51.509428,-0.16097826,1.2564121,0.018320787,0.41323303
174.5,51.509433,-0.16097813,1.2603661,0.019127094,0.15494772
175,51.509439,-0.16097807,1.2278129,-0.013581068,-0.85350127
175.5,51.509445,-0.16097828,1.2654556,-0.0090687052,0.16137635
176,51.50945,-0.16097805,1.2583575,0.038999041,0.38397996
176.5,51.509456,-0.16097797,1.2657151,-0.012722129,-0.13163566
177,51.509462,-0.16097798,1.2338332,0.012556123,1.888865
177.5,51.509467,-0.16097769,1.2369266,0.040094877,0.3834417
178,51.509473,-0.16097766,1.2600605,0.026399267,-3.827189
178.5,51.509478,-0.16097758,1.2551815,0.020141755,-3.0395016
179,51.509484,-0.16097752,1.2284594,0.038330997,-1.3122999
179.5,51.50949,-0.16097755,1.2276281,0.021694069,0.047722886
180,51.509495,-0.16097754,1.2410114,-0.004210293,0.94826726
180.5,51.509501,-0.16097738,1.2381895,0.012771398,0.35533686
181,51.509506,-0.16097734,1.2259631,0.0041128124,1.2139441
181.5,51.509512,-0.16097731,1.2390439,-0.014874087,0.95446126
182,51.509517,-0.1609773,1.2548045,-0.0052721097,-0.14815269
182.5,51.509523,-0.16097735,1.2448953,-0.0097232637,0.82479812
183,51.509529,-0.1609772,1.247359,0.02199464,-1.1707386
183.5,51.509534,-0.16097727,1.2565,0.0021761142,-3.6843982
184,51.50954,-0.16097741,1.2301367,-0.0066324385,-0.85020165
184.5,51.509545,-0.16097726,1.2235508,0.0088874024,0.45097411
185,51.509551,-0.16097741,1.265312,-0.025290276,1.209063
185.5,51.509557,-0.16097751,1.2551524,-0.049117925,-2.3008626
186,51.509562,-0.16097768,1.251813,-0.012563306,-1.8164507
186.5,51.509568,-0.16097784,1.2446889,-0.0019472981,-1.8252876
187,51.509573,-0.16097789,1.2200653,-0.012104169,-2.2899361
187.5,51.509579,-0.16097797,1.2753305,-0.0087350422,-1.0949461
188,51.509585,-0.16097808,1.2671147,0.0021667047,0.74186287
188.5,51.50959,-0.160978,1.0065267,-0.002860226,2.5677611
189,51.509594,-0.16097805,0.75937222,0.006948268,2.4557342
189.5,51.509597,-0.1609781,0.49046025,-0.011967709,4.2414766
190,51.509598,-0.16097812,0.23776631,-0.026813636,3.6401624
190.5,51.5096,-0.16097771,0.2635188,0.057504096,14.774721
191,51.5096,-0.16097693,0.21564486,0.1342321,32.300371
191.5,51.509601,-0.16097568,0.16700038,0.18015351,41.912442
192,51.509602,-0.16097414,0.13238845,0.23233017,64.421876
192.5,51.509602,-0.16097247,0.088648693,0.23936725,75.648077
193,51.509603,-0.16097063,0.021318891,0.231495,93.667894
193.5,51.509603,-0.16096882,-0.067236277,0.23492756,104.05582
194,51.509602,-0.16096722,-0.13904672,0.22024872,116.56273
194.5,51.509601,-0.16096583,-0.18014169,0.18335814,131.88987
195,51.509601,-0.16096484,-0.19841599,0.12050843,147.81713
195.5,51.5096,-0.16096394,-0.25667639,0.10087678,161.38329
196,51.509598,-0.16096357,-0.2466185,-0.00015641588,176.00297
196.5,51.509597,-0.16096348,-0.50840368,0.0086488363,177.87995
197,51.509594,-0.16096354,-0.75367685,0.0178185,182.10422
197.5,51.50959,-0.16096346,-1.0087343,0.0022669307,182.22829
198,51.509585,-0.16096353,-1.2747986,0.0079115612,181.22627
198.5,51.509579,-0.16096355,-1.2689312,0.023549602,178.07256
199,51.509573,-0.16096348,-1.2350752,-0.02496046,183.92392
199.5,51.509568,-0.16096368,-1.2500514,-0.018674852,177.72432
200,51.509562,-0.16096363,-1.2398148,0.01034396,180.8464
200.5,51.509556,-0.1609636,-1.2697613,-0.0035448633,179.20406
201,51.509551,-0.16096362,-1.2750097,0.021353248,177.54173
201.5,51.509545,-0.1609635,-1.256799,0.027082155,181.93059
202,51.509539,-0.16096343,-1.2534676,0.021625175,180.69732
202.5,51.509534,-0.16096316,-1.2643946,0.02778724,179.7873
203,51.509528,-0.16096309,-1.2617512,0.0012872145,180.23739
203.5,51.509522,-0.160963,-1.2630776,0.011634762,180.38775
204,51.509517,-0.16096293,-1.2526132,0.024713901,182.28405
204.5,51.509511,-0.16096271,-1.2430368,0.03350896,179.16557
205,51.509506,-0.16096252,-1.238814,0.017631243,180.82346
205.5,51.5095,-0.16096247,-1.2540576,0.0064368139,178.79758
206,51.509494,-0.16096237,-1.2694049,-0.0087963269,179.88954
206.5,51.509489,-0.1609624,-1.2274039,-0.016949459,181.45865
